in s,C1 in V
4.76000E-08,1.15025E-01
4.80000E-08,1.17720E-01
4.84000E-08,1.25806E-01
4.88000E-08,1.17720E-01
4.92000E-08,9.61580E-02
4.96000E-08,7.72908E-02
5.00000E-08,7.72908E-02
5.04000E-08,9.07673E-02
5.08000E-08,9.61580E-02
5.12000E-08,8.53767E-02
5.16000E-08,7.19002E-02
5.20000E-08,6.65095E-02
5.24000E-08,6.65095E-02
5.28000E-08,6.11189E-02
5.32000E-08,5.30330E-02
5.36000E-08,5.30330E-02
5.40000E-08,6.11189E-02
5.44000E-08,6.92048E-02
5.48000E-08,6.38142E-02
5.52000E-08,5.57283E-02
5.56000E-08,5.57283E-02
5.60000E-08,6.38142E-02
5.64000E-08,6.92048E-02
5.68000E-08,6.65095E-02
5.72000E-08,6.11189E-02
5.76000E-08,5.84236E-02
5.80000E-08,6.11189E-02
5.84000E-08,6.38142E-02
5.88000E-08,6.11189E-02
5.92000E-08,5.84236E-02
5.96000E-08,5.30330E-02
6.00000E-08,5.03377E-02
6.04000E-08,4.76423E-02
6.08000E-08,5.03377E-02
6.12000E-08,5.57283E-02
6.16000E-08,5.84236E-02
6.20000E-08,5.57283E-02
6.24000E-08,5.03377E-02
6.28000E-08,4.49470E-02
6.32000E-08,4.22517E-02
6.36000E-08,3.95564E-02
6.40000E-08,3.68611E-02
6.44000E-08,3.41658E-02
6.48000E-08,3.14705E-02
6.52000E-08,3.41658E-02
6.56000E-08,3.41658E-02
6.60000E-08,3.14705E-02
6.64000E-08,2.33845E-02
6.68000E-08,1.79939E-02
6.72000E-08,1.79939E-02
6.76000E-08,2.60798E-02
6.80000E-08,3.14705E-02
6.84000E-08,3.14705E-02
6.88000E-08,2.87752E-02
6.92000E-08,2.87752E-02
6.96000E-08,3.41658E-02
7.00000E-08,3.68611E-02
7.04000E-08,3.68611E-02
7.08000E-08,3.14705E-02
7.12000E-08,2.87752E-02
7.16000E-08,2.87752E-02
7.20000E-08,2.87752E-02
7.24000E-08,2.87752E-02
7.28000E-08,2.87752E-02
7.32000E-08,2.60798E-02
7.36000E-08,2.33845E-02
7.40000E-08,2.06892E-02
7.44000E-08,2.06892E-02
7.48000E-08,2.33845E-02
7.52000E-08,2.33845E-02
7.56000E-08,1.52986E-02
7.60000E-08,1.26033E-02
7.64000E-08,1.79939E-02
7.68000E-08,2.60798E-02
7.72000E-08,2.60798E-02
7.76000E-08,1.79939E-02
7.80000E-08,9.90797E-03
7.84000E-08,9.90797E-03
7.88000E-08,1.52986E-02
7.92000E-08,2.06892E-02
7.96000E-08,2.33845E-02
8.00000E-08,2.06892E-02
8.04000E-08,1.79939E-02
8.08000E-08,1.79939E-02
8.12000E-08,2.06892E-02
8.16000E-08,2.33845E-02
8.20000E-08,2.06892E-02
8.24000E-08,1.79939E-02
8.28000E-08,1.52986E-02
