in s,C1 in V
1.73200E-07,-5.23682E-01
1.73600E-07,-5.26123E-01
1.74000E-07,-5.21240E-01
1.74400E-07,-5.11475E-01
1.74800E-07,-5.06592E-01
1.75200E-07,-5.11475E-01
1.75600E-07,-5.18799E-01
1.76000E-07,-5.23682E-01
1.76400E-07,-5.26123E-01
1.76800E-07,-5.23682E-01
1.77200E-07,-5.21240E-01
1.77600E-07,-5.16357E-01
1.78000E-07,-5.13916E-01
1.78400E-07,-5.16357E-01
1.78800E-07,-5.21240E-01
1.79200E-07,-5.21240E-01
1.79600E-07,-5.16357E-01
1.80000E-07,-5.11475E-01
1.80400E-07,-5.11475E-01
1.80800E-07,-5.16357E-01
1.81200E-07,-5.18799E-01
1.81600E-07,-5.18799E-01
1.82000E-07,-5.21240E-01
1.82400E-07,-5.21240E-01
1.82800E-07,-5.21240E-01
1.83200E-07,-5.21240E-01
1.83600E-07,-5.26123E-01
1.84000E-07,-5.33447E-01
1.84400E-07,-5.33447E-01
1.84800E-07,-5.26123E-01
1.85200E-07,-5.16357E-01
1.85600E-07,-5.13916E-01
1.86000E-07,-5.16357E-01
1.86400E-07,-5.18799E-01
1.86800E-07,-5.18799E-01
1.87200E-07,-5.16357E-01
1.87600E-07,-5.11475E-01
1.88000E-07,-5.11475E-01
1.88400E-07,-5.13916E-01
1.88800E-07,-5.18799E-01
1.89200E-07,-5.21240E-01
